"UniqueID","SEX","RACE","ETHNICITY","DOCNUM","COUNTY","RECVDT","INTKDT","RECFAC","RECVCD","INTKSTCD","CREDITCLASS","SENTENCE_TERM_YEARS","SENTENCE_TERM_MONTHS","SENTENCE_TERM_DAYS","person_id","admit_row_id"
381,"M","W",NA,"103152","67",2020-04-17,"04/17/2020","COA","57","57",NA,NA,NA,NA,"568a724bd8a1858b745014c945ffeae4",381
383,"M","W",NA,"103159","14",2022-05-18,"2018-01-29","RDC","33","53",NA,NA,NA,NA,"726467e2fdcb1a32ea9147f048a7dfa3",383
391,"M","W",NA,"103229","32",2020-12-01,"12/01/2020","COA","2","2",NA,NA,NA,NA,"389bc0fbcacf5f03fa0ce6fcc69e95a3",391
392,"M","W",NA,"103238","89",2018-05-07,"05/07/2018","COA","2","2",NA,NA,NA,NA,"7f739e267046260a3c18febd0d295ff3",392
393,"M","W",NA,"103249","30",2018-08-09,"08/09/2018","RDC","2","2",NA,NA,NA,NA,"f4805747effa22155a242bd10bd81e6d",393
394,"M","B",NA,"103254","53",2021-04-06,"04/06/2021","COA","58","58",NA,NA,NA,NA,"da2d2ed7fa102dbd8916e4ba55ad180b",394
395,"M","W",NA,"103259","85",2022-11-15,"2022-11-15","RDC","57","57",NA,NA,NA,NA,"a24c26fbb6e0ce87058ab75618f5736f",395
396,"M","W",NA,"103277","40",2021-05-03,"05/03/2021","COA","2","2",NA,NA,NA,NA,"1af2818d01db86bc9058ccf780f7b3c2",396
397,"M","W",NA,"103284","41",2018-09-06,"09/06/2018","COA","55","55",NA,NA,NA,NA,"2bce6b63d053b543774a2e823677a444",397
398,"M","W",NA,"103284","41",2023-04-24,"2023-04-24","COA","2","2",NA,NA,NA,NA,"2bce6b63d053b543774a2e823677a444",398
404,"M","W",NA,"103339","59",2022-06-06,"2022-06-06","COA","2","2",NA,NA,NA,NA,"c91f4747cc8edabebb33cebfd7874677",404
405,"M","W",NA,"103346","49",2019-07-01,"07/01/2019","RDC","59","59",NA,NA,NA,NA,"6b783d180e5d61585904b69a3f6ecce2",405
407,"M","W",NA,"103365","47",2020-02-12,"01/09/2013","BTC","33","2",NA,NA,NA,NA,"b1297ef0325a037db50aeb83b0b5ede7",407
408,"F","W",NA,"103378","84",2019-04-29,"04/29/2019","COA","2","2",NA,NA,NA,NA,"37227fed78b62995ac100e5f571c26d3",408
411,"M","W",NA,"103395","20",2019-12-12,"12/12/2019","COA","56","56",NA,NA,NA,NA,"8c49104194a798e5f53b8396170cf87f",411
413,"M","W",NA,"103412","36",2020-01-10,"01/10/2020","COA","2","2",NA,NA,NA,NA,"c82eca7b5142b8bb2bf6d6d2f1b0ee56",413
415,"M","W",NA,"103415","39",2019-03-06,"03/23/2010","RDC","34","2",NA,NA,NA,NA,"851f37c8cecca4aa5568d74d47c14693",415
416,"M","W",NA,"103415","39",2020-03-06,"03/23/2010","RDC","34","2",NA,NA,NA,NA,"851f37c8cecca4aa5568d74d47c14693",416
417,"M","W",NA,"103415","39",2023-02-07,"2010-03-23","BTC","33","2",NA,NA,NA,NA,"851f37c8cecca4aa5568d74d47c14693",417
418,"M","B",NA,"103433","18",2019-04-25,"04/25/2019","COA","2","2",NA,NA,NA,NA,"80055be704ef35e9e60297673b23b6d6",418
421,"M","W",NA,"103439","52",2022-02-17,"2012-09-26","NCF","33","50",NA,NA,NA,NA,"1f0e6240be9e2ca3245c3a218247f9fd",421
422,"M","W",NA,"103441","33",2019-05-21,"04/11/2013","NCF","33","2",NA,NA,NA,NA,"9aa92eeccb5acbf86901fc29ce196c0c",422
426,"M","W",NA,"103469","31",2018-12-12,"06/17/2014","RDC","33","2",NA,NA,NA,NA,"124d06fa448afe1bc3d480378928846f",426
427,"M","W",NA,"103469","39",2021-08-11,"08/11/2021","COA","2","2",NA,NA,NA,NA,"124d06fa448afe1bc3d480378928846f",427
430,"M","W",NA,"103483","73",2019-02-18,"02/18/2019","RDC","2","2",NA,NA,NA,NA,"94b89e556014c0a450767a381f4cc699",430
431,"M","W",NA,"103483","73",2022-04-25,"2022-04-25","COA","57","57",NA,NA,NA,NA,"94b89e556014c0a450767a381f4cc699",431
434,"Male","Black","Nonhispanic","103503","Marion",2023-06-14,"2023-06-14",NA,NA,NA,"B","4","0","0","309425f8dd32f6b3afc81bfabf496851",434
437,"M","W",NA,"103511","9",2022-03-14,"2022-03-14","COA","2","2",NA,NA,NA,NA,"6e05a7145ccc115fe87a40069fdcc42a",437
438,"M","W",NA,"103524","17",2019-12-02,"12/02/2019","COA","2","2",NA,NA,NA,NA,"87b21b7497ab74d8ab2ac002f83a8146",438
440,"M","W",NA,"103551","45",2021-12-10,"2021-12-10","COA","57","57",NA,NA,NA,NA,"212a69416d7845cbdc81ced8f4de3abe",440
443,"M","W",NA,"103567","49",2022-10-25,"2022-10-25","COA","57","57",NA,NA,NA,NA,"c7b02249df07c637cae8c0861ec1415e",443
444,"Male","White","Nonhispanic","103567","Marion",2023-11-19,"2023-12-08",NA,NA,NA,"B","2","0","0","c7b02249df07c637cae8c0861ec1415e",444
445,"Male","White","Nonhispanic","103567","Marion",2023-12-08,"2023-12-08",NA,NA,NA,"B","2","0","0","c7b02249df07c637cae8c0861ec1415e",445
446,"Male","White","Nonhispanic","103567","Marion",2026-01-28,"46050.34375",NA,NA,NA,"B","1","6","0","c7b02249df07c637cae8c0861ec1415e",446
448,"M","W",NA,"103580","49",2022-11-15,"2022-11-15","COA","2","2",NA,NA,NA,NA,"c6538e6387bd132f3d22e9e33eb5fc95",448
449,"Male","Black","Nonhispanic","103582","Marion",2023-08-01,"2025-03-14",NA,NA,NA,"1","30","0","0","b9fbc7d1b6a6f2421ce98989bc98c83d",449
450,"Male","Black","Nonhispanic","103582","Marion",2025-03-14,"2025-03-14",NA,NA,NA,"1","30","0","0","b9fbc7d1b6a6f2421ce98989bc98c83d",450
452,"Male","White","Nonhispanic","103594","Marion",2024-03-08,"2010-12-17",NA,NA,NA,"B","2","0","0","6891e1c35c87de7711243cf3fce6aa76",452
455,"M","W",NA,"103609","2",2021-08-11,"08/04/2008","NCF","33","2",NA,NA,NA,NA,"dcbaefdca40139b60fda78549ce4b856",455
458,"M","W",NA,"103610","2",2019-04-11,"04/11/2019","COA","2","2",NA,NA,NA,NA,"c71c2ff893f32ff945174dbca0293427",458
459,"M","W",NA,"103610","2",2020-04-11,"04/11/2019","COA","2","2",NA,NA,NA,NA,"c71c2ff893f32ff945174dbca0293427",459
460,"M","B",NA,"103616","82",2019-06-18,"06/18/2019","COA","2","2",NA,NA,NA,NA,"a60745acdb28e4501e02e9b8615fdc3f",460
462,"M","B",NA,"103625","49",2019-11-25,"11/25/2019","COA","56","56",NA,NA,NA,NA,"4acdc48d6e83dea6f78140a4480b57c5",462
464,"M","B",NA,"103640","49",2020-01-17,"01/17/2020","COA","2","2",NA,NA,NA,NA,"37bc4f40e027fdc4d678fed5d45e398a",464
467,"M","W",NA,"103641","49",2018-04-03,"03/13/2012","RDC","33","2",NA,NA,NA,NA,"81a771a7839ed7631c3af97e034638e2",467
468,"M","B",NA,"103642","49",2019-02-19,"02/19/2019","COA","2","2",NA,NA,NA,NA,"cab0bffa8d3f6ecdad482df9e8677c28",468
470,"M","W",NA,"103650","36",2019-09-18,"09/18/2019","COA","56","56",NA,NA,NA,NA,"e79e68e532ac15d459c4c223318f630a",470
471,"M","W",NA,"103650","36",2023-04-12,"2023-04-12","COA","56","56",NA,NA,NA,NA,"e79e68e532ac15d459c4c223318f630a",471
472,"M","B",NA,"103676","49",2020-01-31,"01/24/2000","RDC","33","1",NA,NA,NA,NA,"fa77c546385e188d2b71dd0039553005",472
473,"M","B",NA,"103676","49",2020-11-06,"01/24/2000","RDC","33","1",NA,NA,NA,NA,"fa77c546385e188d2b71dd0039553005",473
475,"M","W",NA,"103679","49",2018-12-26,"12/26/2018","RDC","2","2",NA,NA,NA,NA,"e2383f8bad8d228a82904d22abe1bba8",475
476,"Male","White","Unknown","103679","Marion",2024-03-25,"2018-12-26",NA,NA,NA,"B","2","0","0","e2383f8bad8d228a82904d22abe1bba8",476
480,"M","W",NA,"103711","49",2021-06-17,"06/17/2021","COA","2","2",NA,NA,NA,NA,"7973a5efbe3af62542aaa16654608905",480
481,"M","W",NA,"103711","49",2022-04-19,"2021-06-17","IYC","20","2",NA,NA,NA,NA,"7973a5efbe3af62542aaa16654608905",481
482,"M","W",NA,"103711","49",2023-03-10,"2021-06-17","RDC","33","2",NA,NA,NA,NA,"7973a5efbe3af62542aaa16654608905",482
483,"Male","White","Unknown","103711","Marion",2023-04-24,"2021-06-17",NA,NA,NA,"B","4","0","0","7973a5efbe3af62542aaa16654608905",483
485,"M","B",NA,"103713","49",2019-07-11,"07/11/2019","COA","58","58",NA,NA,NA,NA,"3ad162586bdb349c8b2631420e6262b9",485
486,"M","B",NA,"103713","49",2020-09-11,"07/11/2019","RDC","42","58",NA,NA,NA,NA,"3ad162586bdb349c8b2631420e6262b9",486
490,"M","W",NA,"103718","59",2019-10-24,"10/24/2019","RDC","2","2",NA,NA,NA,NA,"2db83700f1ff3c7de687eddc608d7860",490
491,"M","B",NA,"103728","82",2021-11-08,"2021-11-08","COA","57","57",NA,NA,NA,NA,"b8402f7b423198d20c98de8e4f62b4e3",491
492,"M","B",NA,"103729","45",2018-12-18,"12/18/2018","COA","2","2",NA,NA,NA,NA,"bd17d6c0b74a39e87dd59ecb49aaa2ab",492
494,"M","B",NA,"103733","82",2018-11-28,"11/28/2018","COA","2","2",NA,NA,NA,NA,"4c77157a18d3c2e5382547a22b367ce6",494
498,"Male","White","Nonhispanic","103745","Marion",2023-05-12,"2023-05-12",NA,NA,NA,"B","2","0","0","186af1d016501d4b009a337c0cd1b935",498
499,"Male","White","Nonhispanic","103745","Marion",2025-01-02,"2023-05-12",NA,NA,NA,NA,"4","0","0","186af1d016501d4b009a337c0cd1b935",499
501,"M","W",NA,"103746","29",2019-02-14,"02/14/2019","COA","59","59",NA,NA,NA,NA,"de641d744739422ccfcfeead29cad56b",501
502,"M","W",NA,"103746","29",2022-02-15,"2019-02-14","RDC","41","59",NA,NA,NA,NA,"de641d744739422ccfcfeead29cad56b",502
504,"Male","Black","Nonhispanic","103748","Marion",2025-08-01,"2025-08-01",NA,NA,NA,"1","6","0","0","f4897c40c96c493a593c24f597ce8194",504
510,"M","W",NA,"103756","49",2019-01-04,"01/23/2012","RDC","33","54",NA,NA,NA,NA,"bb1a4959daed5d663df085567a9a555b",510
511,"M","W",NA,"103756","49",2020-01-04,"01/23/2012","RDC","33","54",NA,NA,NA,NA,"bb1a4959daed5d663df085567a9a555b",511
514,"M","W",NA,"103766","82",2023-04-10,"2023-04-10","COA","56","56",NA,NA,NA,NA,"cdcc7ea34225f2a96ae974ea16ce7e21",514
516,"M","W",NA,"103772","49",2022-09-30,"2022-09-30","COA","2","2",NA,NA,NA,NA,"54a6fe53651455be558c2ab7c12baff8",516
517,"Male","White","Nonhispanic","103772","Marion",2023-10-20,"2023-10-20",NA,NA,NA,"B","3","0","0","54a6fe53651455be558c2ab7c12baff8",517
518,"Male","White","Nonhispanic","103772","Marion",2025-10-31,"2023-10-20",NA,NA,NA,"B","3","0","0","54a6fe53651455be558c2ab7c12baff8",518
519,"M","B",NA,"103774","49",2018-08-21,"08/21/2018","COA","2","2",NA,NA,NA,NA,"9b579377cd423649ac4a0a320319e319",519
525,"Male","Black","Nonhispanic","103831","Marion",2024-10-23,"2024-10-23",NA,NA,NA,NA,"6","0","0","733b0c45684b2bedba57840df2e784bf",525
527,"M","W",NA,"103835","2",2019-02-20,"04/20/2015","RDC","33","2",NA,NA,NA,NA,"c1e735e908fd8bdc886a89d57ff72dfc",527
529,"M","B",NA,"103838","2",2020-12-04,"12/04/2020","COA","2","2",NA,NA,NA,NA,"14a14791dccd6dcadfde8b07b6037d08",529
533,"M","B",NA,"103860","49",2019-09-25,"09/25/2019","COA","57","57",NA,NA,NA,NA,"63dbd025c70125c2fe2902d1d9a00b0e",533
534,"M","B",NA,"103868","71",2018-04-11,"04/11/2018","COA","2","2",NA,NA,NA,NA,"6f0911c5d4ff0dcef248f7d8d8c0f0b4",534
535,"M","B",NA,"103878","2",2023-01-06,"2023-01-06","COA","2","2",NA,NA,NA,NA,"e6694298da8d368a3b67bafaf9c82a9e",535
536,"Male","Black","Unknown","103883","Marion",2026-03-05,"37133.5",NA,NA,NA,"B","2","0","0","1d35e22a1e7a98eef6c41c8d1466fde9",536
537,"M","W",NA,"103886","48",2019-05-17,"02/16/2000","ISR","33","1",NA,NA,NA,NA,"6420005240b5231a46394dd5173a0777",537
539,"M","B",NA,"103896","48",2022-04-19,"2022-04-19","COA","57","57",NA,NA,NA,NA,"a9fe1ae4ef492cb7372b6fd258cddd28",539
540,"M","W",NA,"103915","2",2020-06-18,"06/18/2020","COA","2","2",NA,NA,NA,NA,"7dfa3f28b388a8dd32c7dfa6ff289ce9",540
542,"M","W",NA,"103917","16",2019-01-11,"01/11/2019","RDC","2","2",NA,NA,NA,NA,"16acf06b882a6d041b9334ff355935af",542
543,"M","W",NA,"103917","16",2020-01-11,"01/11/2019","RDC","2","2",NA,NA,NA,NA,"16acf06b882a6d041b9334ff355935af",543
544,"M","W",NA,"103918","16",2018-05-15,"05/15/2018","RDC","52","52",NA,NA,NA,NA,"a89a722cf504b6260e90aa2fe08e7e38",544
545,"M","B",NA,"103932","71",2019-08-27,"02/27/2009","WCC","33","2",NA,NA,NA,NA,"1a42b707808a448457d3ab9a999f7e93",545
546,"M","B",NA,"103934","49",2018-07-12,"07/12/2018","COA","2","2",NA,NA,NA,NA,"356cb1895b69e3da6c8bf33d1b28d8d9",546
547,"Male","Black","Nonhispanic","103934","Marion",2024-03-05,"2024-03-05",NA,NA,NA,"B","1","0","0","356cb1895b69e3da6c8bf33d1b28d8d9",547
548,"Male","Black","Nonhispanic","103936","Marion",2025-01-21,"2025-01-21",NA,NA,NA,"B","1","0","0","13e578f0921235fec9dba60730a7417d",548
549,"M","B",NA,"103965","2",2021-02-18,"02/18/2021","COA","52","52",NA,NA,NA,NA,"03506c590e559bfe3a07ee0033c4ac0b",549
550,"M","W",NA,"103967","2",2018-05-31,"03/26/2007","NCF","33","5",NA,NA,NA,NA,"de5d5338f00d3ab6a4189ff8c8ea49d2",550
553,"Male","Black","Nonhispanic","103991","Marion",2024-08-28,"2024-08-28",NA,NA,NA,"B","3","0","0","f6cc5d5280968399ee5dd18a94c13ab3",553
555,"M","B",NA,"103992","32",2020-07-20,"07/20/2020","COA","58","58",NA,NA,NA,NA,"9d4b55412e32e846f3f68e5256155c27",555
556,"M","B",NA,"103996","49",2020-02-07,"03/01/2000","RDC","33","1",NA,NA,NA,NA,"ca7278fc40a1c3b2669cf686e22a4667",556
558,"M","H","Hispanic","104014","2",2019-10-18,"10/07/2013","RDC","34","2",NA,NA,NA,NA,"7b32c7d5f374fd83460b47e95cb56d69",558
563,"M","W",NA,"104039","71",2019-05-10,"05/10/2019","COA","2","2",NA,NA,NA,NA,"20a6a21808a424660407aa7d0cd316de",563
564,"M","W",NA,"104039","71",2020-05-10,"05/10/2019","COA","2","2",NA,NA,NA,NA,"20a6a21808a424660407aa7d0cd316de",564
566,"M","B",NA,"104055","71",2021-05-19,"05/19/2021","COA","57","57",NA,NA,NA,NA,"d4e0c6c3b476d630d7fc1bd4e15fa8d3",566
568,"M","W",NA,"104060","20",2021-06-14,"06/14/2021","COA","52","52",NA,NA,NA,NA,"fc40e1d26bcdfc46cfb5b958cb2105dc",568
569,"M","B",NA,"104091","49",2021-09-22,"09/22/2021","COA","2","2",NA,NA,NA,NA,"e5bdf5037729e804047f902d5712a0f9",569
570,"Male","Black","Nonhispanic","104091","Marion",2025-05-19,"2021-09-22",NA,NA,NA,"B","1","4","12","e5bdf5037729e804047f902d5712a0f9",570
573,"M","W",NA,"104110","82",2020-09-21,"09/21/2020","COA","2","2",NA,NA,NA,NA,"05810e2769141270c8e11567a0620d02",573
576,"M","W",NA,"104123","48",2018-06-15,"03/16/2012","RDC","33","52",NA,NA,NA,NA,"79219fdbc9e34d9161c484be08d144ad",576
578,"M","B",NA,"104155","82",2020-06-08,"06/08/2020","COA","2","2",NA,NA,NA,NA,"82c247f497b787d221f795dfae21dcef",578
579,"M","W",NA,"104160","49",2022-10-20,"2022-10-20","COA","58","58",NA,NA,NA,NA,"4b705099634e1e33aaf91ffe1810d30c",579
580,"M","B",NA,"104161","49",2022-07-19,"2008-11-18","RDC","41","5",NA,NA,NA,NA,"e6f694581814e94ef74072008b28508b",580
583,"M","B",NA,"104185","71",2022-03-03,"2022-03-03","COA","58","58",NA,NA,NA,NA,"ef04ce87caa8c407b7104da65fe43dfc",583
589,"M","B",NA,"104218","45",2019-05-09,"05/09/2019","COA","2","2",NA,NA,NA,NA,"df795369103f17679bdaf459dd95e3d7",589
590,"M","B",NA,"104218","45",2020-05-09,"05/09/2019","COA","2","2",NA,NA,NA,NA,"df795369103f17679bdaf459dd95e3d7",590
591,"M","W",NA,"104233","89",2019-08-14,"08/14/2019","COA","2","2",NA,NA,NA,NA,"a4eeeab4aa53beaa16caf5abd3d6b314",591
592,"M","W",NA,"104233","89",2021-06-17,"08/14/2019","NCF","33","2",NA,NA,NA,NA,"a4eeeab4aa53beaa16caf5abd3d6b314",592
595,"M","W",NA,"104282","29",2019-01-22,"03/29/2000","NCF","33","1",NA,NA,NA,NA,"c116508a871b51d5524c9778dde621b2",595
601,"M","B",NA,"104301","49",2019-03-05,"05/19/2016","RDC","33","2",NA,NA,NA,NA,"0bcee0a5fc2f21f388fc4a59cc14bfc1",601
602,"M","B",NA,"104301","49",2019-09-03,"05/19/2016","RDC","40","2",NA,NA,NA,NA,"0bcee0a5fc2f21f388fc4a59cc14bfc1",602
603,"M","B",NA,"104301","49",2020-03-05,"05/19/2016","RDC","33","2",NA,NA,NA,NA,"0bcee0a5fc2f21f388fc4a59cc14bfc1",603
605,"M","B",NA,"104320","20",2019-09-12,"09/12/2019","COA","2","2",NA,NA,NA,NA,"f416c666b7e05ed97d62e0ca7459ae79",605
607,"M","B",NA,"104322","20",2018-04-12,"04/04/2000","RDC","33","1",NA,NA,NA,NA,"73c44918038d84efbbe6be77f0a74121",607
608,"M","B",NA,"104322","20",2018-08-01,"04/04/2000","RDC","33","1",NA,NA,NA,NA,"73c44918038d84efbbe6be77f0a74121",608
610,"M","W",NA,"104324","48",2018-12-07,"06/12/2017","CIC","20","58",NA,NA,NA,NA,"2bffaa9c7a272d7904c342ec81ee3ba6",610
611,"Male","Black","Nonhispanic","104326","Marion",2025-04-10,"2001-12-19",NA,NA,NA,"B","1","0","0","a7e52e1b83a455226e93f092ef27b3c0",611
612,"M","B",NA,"104328","49",2021-08-23,"08/23/2021","COA","2","2",NA,NA,NA,NA,"545a94e6418baec9d25d4a4069eaa2ba",612
614,"M","B",NA,"104358","82",2019-11-06,"11/06/2019","RDC","2","2",NA,NA,NA,NA,"2082ad23e161fcce471b13bd045934dd",614
616,"M","W",NA,"104382","49",2021-07-19,"07/19/2021","COA","2","2",NA,NA,NA,NA,"68cbaf886f02202aa5c74cc0258fe822",616
618,"M","W",NA,"104403","89",2019-11-14,"11/14/2019","COA","2","2",NA,NA,NA,NA,"91310850c957940bfcb69a3b9937c8a2",618
619,"M","B",NA,"104409","45",2021-03-02,"03/02/2021","COA","2","2",NA,NA,NA,NA,"361bbf1214f708843ba0c3057b192217",619
620,"M","B",NA,"104409","45",2022-05-04,"2021-03-02","WCC","20","2",NA,NA,NA,NA,"361bbf1214f708843ba0c3057b192217",620
625,"M","W",NA,"104425","49",2023-04-14,"2023-04-14","COA","2","2",NA,NA,NA,NA,"04d6464a9bba53d7c3bcf9b7d8ef7ab6",625
627,"M","W",NA,"104428","49",2022-03-10,"2022-03-10","COA","58","58",NA,NA,NA,NA,"d8db558bdd77e788b5550a079adfd823",627
628,"M","W",NA,"104439","2",2018-11-13,"11/13/2018","COA","53","53",NA,NA,NA,NA,"f9d44c7f216b7752cf8db67182e9a63a",628
629,"M","W",NA,"104439","2",2021-03-26,"03/26/2021","COA","2","2",NA,NA,NA,NA,"f9d44c7f216b7752cf8db67182e9a63a",629
630,"M","B",NA,"104442","49",2021-11-18,"2021-11-18","COA","57","57",NA,NA,NA,NA,"8561db9b35fea11ea41affde051714ee",630
632,"Male","Black","Nonhispanic","104458","Marion",2023-12-13,"2023-12-13",NA,NA,NA,"B","2","0","-1","7d03e4e46c8d5ba832069f05883dd224",632
635,"M","W",NA,"104466","20",2019-01-09,"01/09/2019","COA","56","56",NA,NA,NA,NA,"81ae26aed26ebbf9823e79652a365767",635
636,"M","W",NA,"104466","20",2020-01-09,"01/09/2019","COA","56","56",NA,NA,NA,NA,"81ae26aed26ebbf9823e79652a365767",636
637,"M","W",NA,"104469","20",2021-05-24,"05/24/2021","COA","2","2",NA,NA,NA,NA,"e16c4f2077ce72dc8b468e5858ffe883",637
639,"M","W",NA,"104484","2",2021-04-22,"11/18/2003","NCF","33","2",NA,NA,NA,NA,"5a21aa0194fcf7c1b7dc94a7ca02dfbc",639
640,"M","B",NA,"104495","49",2023-01-13,"2023-01-13","COA","2","2",NA,NA,NA,NA,"e4e71dc5fabb4b12e34cc361b9e8d175",640
645,"M","B",NA,"104541","49",2018-06-22,"06/22/2018","COA","56","56",NA,NA,NA,NA,"f843bf21e1e6384ea8c99a18fc427fee",645
646,"M","W",NA,"104544","9",2023-04-04,"2023-04-04","COA","2","2",NA,NA,NA,NA,"c65c87b859cdc37f5d08e12653fe2c65",646
650,"M","W",NA,"104578","16",2019-07-08,"07/08/2019","COA","54","54",NA,NA,NA,NA,"1bbee1dc7c6d201462cc116ea8b52de2",650
652,"M","W",NA,"104613","71",2021-09-16,"09/16/2021","COA","59","59",NA,NA,NA,NA,"223db05514b96244ac3cf0a397045f81",652
655,"M","W",NA,"104620","48",2018-12-21,"05/09/2000","RDC","33","1",NA,NA,NA,NA,"1a3ba6b07fd394b6fb3ac836f7bfe948",655
656,"M","W",NA,"104621","48",2018-09-12,"09/12/2018","COA","54","54",NA,NA,NA,NA,"08544c74c3b52d37025ceb038369395d",656
659,"M","B",NA,"104627","49",2020-07-23,"07/23/2020","COA","59","59",NA,NA,NA,NA,"61943b47b14724a6b585631a1d5e8e6e",659
660,"M","B",NA,"104627","49",2021-07-16,"07/23/2020","RDC","41","59",NA,NA,NA,NA,"61943b47b14724a6b585631a1d5e8e6e",660
662,"M","W",NA,"104649","49",2018-08-14,"08/14/2018","RDC","2","2",NA,NA,NA,NA,"e6d78da82b059e94f47b334c2eeeae98",662
663,"Male","White","Nonhispanic","104651","Marion",2023-10-25,"2023-10-25",NA,NA,NA,"B","3","0","0","b589810c4cc05619f5ec8582b45db5f2",663
670,"M","W",NA,"104713","49",2023-03-03,"2023-03-03","COA","2","2",NA,NA,NA,NA,"027848fb07b49c553dcc74d39965da52",670
671,"Male","White","Nonhispanic","104713","Marion",2025-06-12,"2023-03-03",NA,NA,NA,"B","1","8","20","027848fb07b49c553dcc74d39965da52",671
672,"M","W",NA,"104719","55",2021-05-18,"05/18/2021","COA","2","2",NA,NA,NA,NA,"2543068edf8eef2e39277570c0a139da",672
674,"M","W",NA,"104724","55",2019-07-05,"02/22/2013","RDC","33","2",NA,NA,NA,NA,"05fd2a7346d529822d74b81597dd8bc8",674
677,"M","B",NA,"104733","71",2018-10-26,"12/14/2016","WCC","33","55",NA,NA,NA,NA,"d26327c615619ce8f9db8918198db8fc",677
678,"M","B",NA,"104734","2",2022-02-25,"2022-02-25","COA","2","2",NA,NA,NA,NA,"eab92737fa1f9744dc6c4799f7d5830d",678
681,"M","B",NA,"104762","2",2018-06-22,"06/22/2018","COA","2","2",NA,NA,NA,NA,"02e757741880b74f4d526d5587e545d5",681
682,"M","B",NA,"104762","2",2019-10-17,"10/17/2019","COA","56","56",NA,NA,NA,NA,"02e757741880b74f4d526d5587e545d5",682
684,"M","W",NA,"104766","49",2021-11-02,"2021-11-02","COA","2","2",NA,NA,NA,NA,"b61d6c9631fc0fab43ac5f5c4766eb2b",684
685,"M","H","Hispanic","104786","71",2021-01-13,"01/13/2021","COA","59","59",NA,NA,NA,NA,"9ee84da4dccc8763f5ad5025922b6a42",685
688,"M","B",NA,"104799","2",2022-11-17,"2022-11-17","COA","2","2",NA,NA,NA,NA,"cd9d9bbf535bb95ad39bfa778fe61ecb",688
689,"Male","Black","Nonhispanic","104799","Marion",2026-02-19,"46072.213194444441",NA,NA,NA,"B","2","0","0","cd9d9bbf535bb95ad39bfa778fe61ecb",689
691,"M","B",NA,"104803","49",2019-05-24,"02/09/2018","RDC","41","56",NA,NA,NA,NA,"5611d65dffe62ed277a562085d9750d6",691
693,"M","B",NA,"104806","45",2019-12-05,"12/05/2019","COA","2","2",NA,NA,NA,NA,"4fccb39f893a95bc20b751f0e4175c03",693
695,"M","W",NA,"104842","49",2019-11-19,"08/01/2007","RDC","41","2",NA,NA,NA,NA,"eccaf09b71f29aa5e09db7e7d27740bd",695
697,"M","W",NA,"104855","15",2019-08-05,"08/05/2019","COA","56","56",NA,NA,NA,NA,"d9364be1ef50bbd700ed1066aaf71919",697
698,"M","W",NA,"104855","15",2022-10-27,"2022-10-27","COA","56","56",NA,NA,NA,NA,"d9364be1ef50bbd700ed1066aaf71919",698
699,"M","W",NA,"104877","36",2019-11-13,"11/13/2019","RDC","2","2",NA,NA,NA,NA,"a9036d09a6345ac2e5b77e63de32f9df",699
707,"M","W",NA,"104979","48",2021-09-14,"08/26/2016","ISF","41","2",NA,NA,NA,NA,"5d4b31dda87fa2f6ee0575b8236fe29b",707
708,"Male","Black","Unknown","104984","Marion",2024-01-12,"2000-07-14",NA,NA,NA,"B","3","0","0","e0514dd9ece9e974c8cc5011f1a2ce4c",708
709,"Male","Black","Nonhispanic","104984","Marion",2025-11-21,"36721.513888888891",NA,NA,NA,"B","3","0","0","e0514dd9ece9e974c8cc5011f1a2ce4c",709
710,"M","B",NA,"105006","2",2019-04-02,"04/02/2019","COA","2","2",NA,NA,NA,NA,"4c68b3b827d595c5095ad4dcd47b9550",710
711,"M","B",NA,"105006","2",2020-04-02,"04/02/2019","COA","2","2",NA,NA,NA,NA,"4c68b3b827d595c5095ad4dcd47b9550",711
713,"M","B",NA,"105034","20",2018-10-04,"10/04/2018","RDC","2","2",NA,NA,NA,NA,"29340b6e881bc56176c5b43a60b64c23",713
715,"M","W",NA,"105039","48",2022-11-07,"2022-11-07","COA","58","58",NA,NA,NA,NA,"183779c579edf98cb4f9f2561f563d5b",715
716,"M","W",NA,"105044","48",2018-12-12,"12/12/2018","COA","55","55",NA,NA,NA,NA,"fe25275814820711f48dc90619bd1a27",716
718,"M","B",NA,"105063","49",2018-10-02,"09/08/2017","RDC","33","53",NA,NA,NA,NA,"6ebe85c74025dbfee0139f1d64c6de38",718
719,"M","B",NA,"105063","49",2019-03-08,"09/08/2017","RDC","33","53",NA,NA,NA,NA,"6ebe85c74025dbfee0139f1d64c6de38",719
720,"M","B",NA,"105063","49",2020-03-08,"09/08/2017","RDC","33","53",NA,NA,NA,NA,"6ebe85c74025dbfee0139f1d64c6de38",720
722,"M","W",NA,"105083","29",2019-05-23,"06/30/2000","NCF","33","2",NA,NA,NA,NA,"11236da029f1e7b1e68f1f23d0f2b93f",722
723,"M","W",NA,"105083","29",2019-10-04,"06/30/2000","RDC","34","2",NA,NA,NA,NA,"11236da029f1e7b1e68f1f23d0f2b93f",723
728,"M","B",NA,"105120","49",2018-09-20,"09/20/2018","COA","2","2",NA,NA,NA,NA,"2ca9f0de96f90ce52188c2b5d75b4cd2",728
